tip_pos,protrusion,length,total_charge,nr_charged,identity,similarity,Hydropathy,Hydropathy_diff,nom1.0,nom3.0,nom5.0,nom7.0
98.0,6.0560115881566405,-0.6,1.0,-0.3333333333333333,0.5,0.386,0.2658227848101265,0.0,0.965398,0.4597247,8.168356e-05,0.0001590625
101.0,5.436642896333945,0.0,0.0,0.3333333333333333,0.455,0.356,-0.3881856540084388,0.0,0.998982,0.46887594,0.0009508491,0.00011773542
101.0,4.753994906513538,-1.2,-0.5,0.0,0.8,0.824,0.08438818565400842,0.0,0.073434465,0.037449565,0.0003116964,0.00018665071
99.0,5.472094333504154,-0.4,0.0,0.3333333333333333,0.556,0.468,-0.9367088607594936,0.0,0.96679485,0.013164769,0.00043454044,0.00010415843
97.0,5.553177519266844,-0.6,0.0,-0.3333333333333333,0.625,0.646,0.6624472573839661,0.0,0.9990784,0.010726553,4.766059e-05,0.00016286767
101.0,5.2379982099858795,-0.2,0.0,-0.3333333333333333,0.5,0.404,-0.2953586497890296,0.0,0.9996182,0.48922038,0.0018681107,0.00014523754
99.0,6.087210414900488,1.0,0.5,0.6666666666666666,0.375,0.365,-0.7299578059071731,0.0,0.99996614,0.5376509,0.00071538094,0.00016302949
99.0,7.7715998803311885,0.2,0.0,-0.3333333333333333,0.833,0.789,0.5147679324894515,0.0,0.04949933,0.00663978,9.905617e-05,0.00031296676
101.0,5.172305557341897,-0.4,0.25,0.0,0.444,0.291,-0.10126582278481013,3.428571428571431,0.9923281,0.47370744,0.0037095856,0.0001860137
101.0,5.554701761472882,0.8,0.5,0.0,0.467,0.184,0.5274261603375527,0.0,0.999843,0.9753196,0.42161062,0.00019017662
101.0,5.844084639333716,-0.4,-0.5,0.0,0.444,0.294,0.32489451476793246,10.14285714285715,0.03126879,0.009642568,0.00018352183,0.0005808596
99.0,5.53841311516057,-0.2,0.0,-0.3333333333333333,0.6,0.475,0.4852320675105485,0.0,0.99541014,0.011714309,4.5110148e-05,0.00016286767
99.0,7.517309676678135,-0.2,0.5,0.0,0.7,0.7,0.08860759493670879,0.0,0.994682,0.91869986,8.469696e-05,0.00028956268
99.0,8.77482688543362,1.0,0.25,1.3333333333333333,0.938,0.942,-1.6033755274261605,0.0,0.031483665,0.004376826,0.0010240728,0.004497154
101.0,5.004600207706256,-0.2,0.75,0.3333333333333333,0.5,0.491,-0.5274261603375529,0.0,0.99480623,0.018320188,0.00036857068,0.00013873019
98.0,5.9670781572304294,-0.2,0.0,-0.3333333333333333,0.8,0.703,0.8565400843881857,0.0,0.01634876,0.013803139,6.671855e-05,0.00017472949
98.0,4.665265559946543,1.6,0.5,1.0,0.842,0.821,0.43459915611814376,0.0,0.006001977,0.0027979966,0.0012416638,0.0010039398
99.0,7.5688602751969265,1.0,0.5,0.3333333333333333,0.438,0.311,0.25738396624472565,0.0,0.9995504,0.9869296,0.0007225799,0.0003127073
99.0,5.054738961788519,-0.4,0.5,0.0,0.667,0.692,-0.12658227848101267,0.0,0.9913089,0.019114746,0.00012438321,0.0001661019
99.0,6.9654401819618315,0.4,0.0,0.3333333333333333,0.385,0.179,0.32489451476793246,7.428571428571434,0.99900216,0.5100202,0.00071779254,0.0005005827
97.0,4.684224736522193,-0.6,0.25,0.0,0.375,0.304,0.6962025316455696,8.428571428571434,0.022251466,0.0037611423,0.00026535196,0.0005527256
101.0,4.2765859472978445,-0.4,-0.5,0.0,0.556,0.533,0.05485232067510544,0.0,0.9844201,0.42650914,0.00033153742,0.00018665071
98.0,5.339963100546956,-0.6,0.25,0.0,0.75,0.6,0.2995780590717299,3.428571428571431,0.9651672,0.0024394388,5.0946575e-05,0.00017321334
99.0,6.00420143721989,0.0,1.0,0.3333333333333333,0.545,0.35,-0.2827004219409283,0.0,0.9996345,0.043995947,0.00021131261,0.00012113614
99.0,6.693532442476179,-0.6,-0.5,0.0,0.25,0.0,-0.15189873417721522,0.0,0.9720845,0.023148725,0.0014710565,0.00091927627
101.0,5.50787010995209,-1.0,0.5,-0.6666666666666666,0.667,0.667,0.8945147679324894,0.0,0.97917926,0.05566608,9.87684e-05,0.00016286767
98.0,7.7022698212530685,0.4,0.5,0.0,0.538,0.473,-0.24050632911392406,0.0,0.99793845,0.069915466,0.00025378776,0.00024555298
99.0,7.168043696609095,0.4,0.0,-0.3333333333333333,0.462,0.356,0.2742616033755274,0.0,0.99782723,0.9798625,0.00014163839,0.00030196557
99.0,11.108316313602613,-0.2,-0.5,0.0,0.8,0.783,-0.09282700421940927,0.0,0.93035984,0.46271092,0.00045926406,0.0004190915
98.0,5.001647011609418,-0.8,0.0,-0.3333333333333333,0.857,0.857,0.16455696202531642,0.0,0.8926044,0.0034869153,0.00015002137,0.0001661019
99.0,9.202896378708333,0.8,0.0,-0.3333333333333333,0.467,0.391,1.2236286919831225,0.0,0.9975828,0.5382865,0.0059258468,0.0010421295
98.0,4.643462671846125,-0.4,-0.5,0.0,0.889,0.857,0.350210970464135,0.0,0.017607566,0.0050331205,0.00021555404,0.00018665071
101.0,6.338677759294265,-0.6,0.0,-0.3333333333333333,0.5,0.36,1.109704641350211,10.000000000000007,0.98070854,0.48431322,0.0003685656,0.0004862956
101.0,5.692831161599628,0.8,-0.5,1.3333333333333333,0.4,0.318,-2.3966244725738397,0.0,0.99985456,0.5332358,0.004069391,0.0017538175
98.0,5.242271307190709,-0.8,0.5,-0.6666666666666666,0.429,0.189,0.9282700421940928,0.0,0.9799083,0.47509572,0.00019038847,0.0001708445
101.0,4.947724140494742,-0.8,-0.5,0.0,0.714,0.511,0.4261603375527426,0.0,0.043326758,0.0023250817,0.00023024625,0.00018665071
99.0,10.158962543366567,0.0,0.5,0.0,0.636,0.557,-0.32067510548523204,25.42857142857145,0.9989699,0.4975308,0.0005474802,0.0007827248
99.0,5.023421184650084,2.2,0.75,1.0,0.318,0.221,-1.084388185654008,4.142857142857146,0.9998024,0.99760056,0.55824673,0.014350594
99.0,8.743063132620327,0.4,0.0,0.3333333333333333,0.923,0.887,-0.10126582278481013,0.0,0.008196298,0.004310804,0.0003143447,0.0003216206
101.0,4.077394530765915,-0.2,0.0,-0.3333333333333333,0.4,0.107,0.721518987341772,0.0,0.99489886,0.4990361,0.0004886852,0.00042012543
101.0,5.991764110273696,-0.4,0.5,0.0,0.556,0.537,-0.459915611814346,0.0,0.12522973,0.07241999,0.00019697958,0.00012542855
99.0,7.601912106375377,0.2,1.25,0.3333333333333333,0.417,0.423,0.9071729957805906,0.0,0.09827474,0.028427953,8.4208026e-05,0.00030614837
101.0,4.747333485428447,1.6,0.5,0.6666666666666666,0.474,0.297,-1.0379746835443033,0.0,0.99974495,0.9960417,0.8787556,0.00033334215
99.0,5.56968016963989,-0.6,0.5,0.0,0.5,0.318,-0.5063291139240508,0.0,0.9827765,0.03273498,8.866719e-05,0.00011449658
101.0,5.065712122407209,1.0,0.75,0.3333333333333333,0.375,0.253,-0.5021097046413504,10.14285714285715,0.99969614,0.9772674,0.0073648863,0.0033681474
99.0,7.716098838049048,0.2,0.0,0.3333333333333333,0.833,0.8,-0.4472573839662447,0.0,0.01824129,0.0037639083,0.00020547869,0.00020556152
101.0,4.3807071811848965,-0.2,-0.5,0.0,0.9,0.917,0.0,0.0,0.9317418,0.011485364,0.00033153742,0.00018665071
99.0,6.275160818255807,-0.2,0.0,-0.3333333333333333,0.8,0.794,-0.08016877637130808,7.428571428571434,0.976183,0.03202664,0.00017411755,0.00034566884
99.0,7.04587496068665,0.2,0.0,1.0,0.917,0.917,-1.5907172995780596,0.0,0.047642548,0.0012346447,0.00030073186,0.0046647517
99.0,7.854917633101682,0.0,0.0,0.3333333333333333,0.455,0.279,-0.025316455696202552,1.4285714285714293,0.9912009,0.50263643,0.00011850057,0.00028234738
101.0,4.960478456134693,0.0,-0.5,0.6666666666666666,0.455,0.391,0.02531645569620232,8.428571428571434,0.99982435,0.04595827,0.0027361833,0.000977125
98.0,6.020488267366084,0.8,1.25,1.3333333333333333,0.533,0.472,-1.708860759493671,0.0,0.98722017,0.572739,0.0032380424,0.0009173029
101.0,6.623525314000012,-1.2,-0.5,0.0,0.8,0.778,0.0,0.0,0.0073986985,0.0009622199,0.00024781705,0.0003189224
97.0,5.576107297130648,-1.0,0.0,-0.3333333333333333,0.667,0.514,0.3924050632911392,0.0,0.98761356,0.45636672,4.0534003e-05,0.00014720068
99.0,4.904859074389886,-0.4,-1.0,0.3333333333333333,0.556,0.35,-0.2658227848101266,0.0,0.9805563,0.44556284,0.00065786915,0.00014730565
101.0,3.968019302953833,0.0,0.5,0.6666666666666666,0.273,0.204,-0.7932489451476792,3.428571428571431,0.9969447,0.012892583,0.0004313538,0.00042486572
101.0,6.217316391091405,-0.6,0.0,-0.3333333333333333,0.625,0.62,0.8227848101265822,0.0,0.97334915,0.44054687,0.0001366456,0.00026223337
97.0,6.594692526197847,-1.2,0.0,-0.3333333333333333,0.6,0.424,0.590717299578059,1.0,0.9761938,0.0010864144,9.279285e-05,0.0003232935
101.0,4.7513323105644165,0.0,-1.0,0.3333333333333333,0.455,0.417,-0.35864978902953587,0.0,0.99457824,0.4827511,0.000525286,0.00023025082
99.0,5.873711744463199,-0.2,-1.0,0.3333333333333333,0.8,0.746,0.1729957805907173,0.0,0.99480975,0.022256188,6.916944e-05,0.00014981213
99.0,7.492252424942693,0.0,0.0,-0.3333333333333333,0.636,0.524,0.22784810126582278,0.0,0.99625766,0.51502526,8.736469e-05,0.00028956268
101.0,5.970073380518854,1.4,-1.5,0.6666666666666666,0.333,0.147,0.2658227848101266,7.428571428571434,0.99354196,0.99579203,0.48330954,0.006464908
101.0,5.522005133874776,-0.8,-0.5,0.0,0.571,0.417,0.4092827004219409,0.0,0.9408654,0.42703202,0.0002165672,0.00015948174
99.0,7.412172728340597,0.2,0.0,-0.3333333333333333,0.833,0.789,0.5147679324894515,0.0,0.02317912,0.0040217326,9.234433e-05,0.00031296676
99.0,5.739928021135153,-0.2,0.0,-0.3333333333333333,0.4,0.164,0.9324894514767932,0.0,0.11153265,0.06918922,6.994398e-05,0.0003570867
101.0,4.97686887643642,0.2,0.25,0.6666666666666666,0.917,0.954,-0.7341772151898733,0.0,0.81468445,0.00074894045,0.00034795934,0.000118107746
101.0,5.759349690093914,-0.8,-1.0,0.3333333333333333,0.571,0.3,-0.10970464135021096,1.5714285714285723,0.96357805,0.010525123,0.00060068886,0.00013613903
101.0,6.707649532367645,-1.2,0.0,-0.3333333333333333,0.8,0.824,0.4092827004219409,0.0,0.0049777804,0.0044848723,0.00014216141,0.00026638163
101.0,6.554717140796958,-1.2,-0.5,0.0,0.8,0.778,0.0,0.0,0.004577515,0.0011155589,0.00024719498,0.0003189224
101.0,5.809454412766716,-0.4,0.0,-0.3333333333333333,0.444,0.164,0.9873417721518987,0.0,0.9254566,0.44830522,0.0013512789,0.000293897
99.0,7.56149396071589,-0.2,0.0,-0.3333333333333333,0.4,0.226,0.7932489451476793,0.0,0.9769906,0.5325986,8.8420646e-05,0.00048266808
98.0,8.271260856490173,0.2,-1.0,0.3333333333333333,0.5,0.514,0.7594936708860759,0.0,0.9812198,0.48473743,0.001415965,0.0009368829
101.0,4.9379127303904,0.0,-0.5,0.0,0.545,0.345,0.8818565400843883,0.0,0.9994956,0.09069708,0.0008714795,0.00019979128
101.0,5.612020240656697,0.0,-0.5,0.0,0.909,0.913,0.09282700421940931,0.0,0.97429264,0.034267776,0.00014547819,0.00015948174
99.0,5.70543270341935,0.0,0.0,-0.3333333333333333,0.455,0.373,0.7552742616033754,0.0,0.99982905,0.49874723,4.418885e-05,0.00016754595
99.0,7.59529308209156,1.0,-0.5,0.6666666666666666,0.375,0.333,-0.130801687763713,2.7142857142857153,0.9984345,0.97308004,0.0019199136,0.0009770188
99.0,7.084888608773378,-0.2,-1.0,0.3333333333333333,0.6,0.667,0.4472573839662447,8.428571428571434,0.97837573,0.37356958,0.0003283272,0.0005090573
101.0,4.964369089946638,-0.2,0.25,0.0,0.2,-0.212,-0.8945147679324894,0.42857142857142927,0.9983619,0.031736705,0.0003925913,0.0003889875
99.0,6.669932360768224,0.0,0.5,0.0,0.545,0.473,0.4430379746835442,0.0,0.99724007,0.46616483,8.000573e-05,0.00026638163
99.0,6.121522815241711,0.6,0.0,-0.3333333333333333,0.643,0.633,0.4725738396624472,0.0,0.99503833,0.907787,7.7264274e-05,0.0001590625
99.0,5.323467765131492,0.8,1.0,1.0,0.467,0.253,-1.5696202531645576,0.0,0.99997914,0.9792854,0.0063403044,0.0011949394
99.0,6.175102483443643,1.4,-0.5,0.0,0.833,0.821,0.48101265822784806,2.0000000000000018,0.031377327,0.010141259,0.00021720698,0.0003248081
101.0,5.375272100329525,1.0,-0.5,0.0,0.375,0.189,0.32067510548523204,0.7142857142857149,0.9985316,0.99034166,0.0133161405,0.00040669407
99.0,7.394018184731508,1.0,0.25,1.3333333333333333,0.25,0.146,-1.172995780590717,0.0,0.9994381,0.5178334,0.016364606,0.04874938
101.0,5.426427902554013,-0.4,-0.5,0.0,0.889,0.852,0.33333333333333326,0.0,0.0029512374,0.0015766578,0.00012343933,0.00015948174
101.0,4.965545400731511,0.4,1.25,0.6666666666666666,0.308,0.219,-0.2278481012658226,1.142857142857143,0.99852955,0.49541926,0.018348405,0.00025475415
99.0,6.6737955830514535,-0.2,-0.5,0.0,0.6,0.509,0.23628691983122363,0.2857142857142859,0.084157795,0.049054824,0.00012185158,0.0003457065
101.0,5.748677725225238,0.0,-0.25,1.0,0.909,0.955,-0.9662447257383969,0.0,0.0043702326,0.0027563542,0.00040497156,0.00017443762
99.0,7.074036674392701,1.0,0.25,0.0,0.312,0.198,0.7468354430379747,0.7142857142857149,0.9966091,0.95810884,0.0062642465,0.00070041016
98.0,5.6723076309371585,-0.6,1.0,0.3333333333333333,0.5,0.354,-0.9113924050632911,0.0,0.9990277,0.44005203,6.853595e-05,0.00010415843
101.0,5.1436672335420806,-0.2,0.5,0.0,0.5,0.356,0.5569620253164556,7.285714285714291,0.996838,0.008520173,0.0023756514,0.00038172014
99.0,6.742011162294904,0.2,-0.25,0.3333333333333333,0.333,0.233,0.10126582278481007,4.571428571428574,0.9985037,0.50092965,0.0022803117,0.00046613705
98.0,6.609529826871192,-1.0,0.0,-0.3333333333333333,0.667,0.486,0.36286919831223624,0.0,0.97106284,0.011947417,6.902208e-05,0.00026638163
98.0,6.608170879704458,0.4,0.25,0.0,0.923,0.961,-0.22362869198312235,0.0,0.046506748,0.0010637387,0.00017493061,0.0002223719
98.0,7.039274262623626,0.4,0.25,0.0,0.538,0.402,0.33333333333333326,0.0,0.9998147,0.14114913,0.00015662055,0.00028956268
101.0,5.118659373286775,1.6,-0.5,0.6666666666666666,0.316,0.131,-0.7763713080168775,0.0,0.9999827,0.9974439,0.9884871,0.07380594
97.0,5.980768510496687,-0.4,0.0,-0.3333333333333333,0.444,0.412,0.16877637130801684,0.0,0.078398354,0.030343227,6.5085456e-05,0.00016466322
98.0,5.642908044707695,0.4,0.0,1.0,0.615,0.547,-1.6244725738396621,2.571428571428573,0.12753162,0.054959983,0.00014545408,0.0010725933
101.0,5.13456334421741,0.2,0.5,0.6666666666666666,0.5,0.41,-1.2995780590717299,0.0,0.9997875,0.94964856,0.0012571824,0.00044882047
99.0,7.181558050990341,-0.2,-1.0,0.3333333333333333,0.6,0.667,0.4472573839662447,8.428571428571434,0.96398944,0.2811452,0.0003267419,0.0005090573
100.0,9.236945451408172,-0.2,-0.5,0.0,0.6,0.492,-0.6413502109704641,0.0,0.9939824,0.47065604,0.00030317792,0.00024625566
99.0,6.403515467409915,0.8,-0.75,1.3333333333333333,0.333,0.283,-0.43881856540084385,0.14285714285714307,0.99138606,0.456126,0.014268011,0.0021782299
99.0,9.23004839637697,0.6,0.0,-0.3333333333333333,0.357,0.195,0.38396624472573837,0.0,0.9994106,0.5215477,0.0043022595,0.0006253745
98.0,5.336678964291064,-0.6,0.0,-0.3333333333333333,0.5,0.244,0.6624472573839663,0.0,0.9994894,0.01199827,0.00018220228,0.00014740111
99.0,5.262041257957377,-0.2,0.0,-0.3333333333333333,0.7,0.65,0.5780590717299579,0.0,0.9903346,0.012945641,6.9454254e-05,0.0001624669
96.0,3.404544876948419,-1.2,0.0,-0.3333333333333333,0.4,0.483,-0.2320675105485232,6.571428571428576,0.9485614,0.47192532,0.00051863166,0.00044769727
99.0,5.018353815310177,-0.2,0.75,0.3333333333333333,0.6,0.661,-0.4472573839662448,5.428571428571432,0.9867784,0.41811886,0.0002671837,0.00033562217
97.0,5.887326910592591,-0.2,-0.25,0.3333333333333333,0.5,0.345,0.08016877637130794,0.0,0.9995147,0.48347312,0.0001871197,0.00013697037
101.0,3.9008269951544094,-0.2,0.0,1.0,0.6,0.55,-1.2995780590717296,0.0,0.9827319,0.02345356,0.00044069794,0.00082641153
99.0,9.541010944759677,0.2,-0.5,0.0,0.5,0.357,0.2995780590717299,0.0,0.9965712,0.49759966,0.0012294836,0.00053714454
99.0,8.844026040841428,2.0,0.0,1.0,0.238,0.017,-1.1350210970464136,4.142857142857146,0.99953127,0.9987148,0.95536816,0.9176934
99.0,8.123483089972707,1.8,0.0,-0.3333333333333333,0.4,0.318,-0.5147679324894514,7.428571428571434,0.99974495,0.98989487,0.96387565,0.020632975
99.0,7.666027572209283,0.2,0.0,-0.3333333333333333,0.417,0.258,1.320675105485232,0.0,0.99616647,0.5246328,6.8178895e-05,0.00028117409
98.0,6.312196165941066,-0.6,0.5,0.0,0.75,0.714,-0.012658227848101276,0.0,0.9669279,0.008006537,6.6706496e-05,0.0002465664
101.0,4.873104341893602,0.2,1.0,0.3333333333333333,0.417,0.387,-0.16455696202531658,0.14285714285714307,0.9986615,0.027934765,0.00022134121,0.000188735
101.0,6.396930215549899,-1.2,0.0,-0.3333333333333333,0.8,0.829,0.22784810126582275,0.0,0.00074613385,0.0010957137,0.00018411243,0.00026638163
101.0,4.521931177057959,-0.4,-0.5,0.6666666666666666,0.889,0.857,-0.9113924050632908,0.0,0.035019282,0.00064060965,0.0003766602,0.000117660915
99.0,8.647217920515216,0.6,-1.5,0.6666666666666666,0.5,0.429,-0.6118143459915614,0.0,0.9989961,0.95583487,0.0062794443,0.00023078526
98.0,6.985421155230296,0.4,0.25,0.0,0.538,0.402,0.33333333333333326,0.0,0.9998147,0.122904584,0.00016293899,0.0002813539
101.0,4.9148663529511625,1.6,-1.5,0.6666666666666666,0.316,0.154,-0.5569620253164559,7.428571428571434,0.9994318,0.9970394,0.96034354,0.39947668
99.0,5.454802081134524,0.2,1.0,0.3333333333333333,0.333,0.417,0.16455696202531636,0.0,0.9934366,0.045863055,6.3052765e-05,0.00018976157
99.0,6.031314642514953,-0.4,-0.5,0.6666666666666666,0.667,0.685,-0.9746835443037972,0.0,0.017871555,0.0083516,0.00031980078,0.00010245992
99.0,5.881393210436645,2.2,0.0,1.6666666666666667,0.318,0.137,-2.80168776371308,0.0,0.99958366,0.9952685,0.98169076,0.40075687
99.0,7.0310862161785295,0.0,0.5,0.0,0.545,0.424,-0.7088607594936708,0.0,0.99966705,0.46272027,0.000115114846,0.00018114451
99.0,6.160056380744421,0.2,0.75,0.3333333333333333,0.333,0.111,-0.13924050632911394,3.428571428571431,0.99897146,0.5147746,0.00044682834,0.0002852875
99.0,5.472897048007134,-0.2,0.0,-0.3333333333333333,0.8,0.839,0.07172995780590714,0.0,0.9656551,0.43724185,4.8668204e-05,0.00014720068
99.0,6.383066372080573,0.0,0.5,0.6666666666666666,0.545,0.444,-1.9578059071729956,0.0,0.9962967,0.9322592,0.0013735768,0.0008587841
101.0,4.906116527714118,0.0,-0.75,0.6666666666666666,0.545,0.435,0.07172995780590723,0.0,0.9973092,0.5208346,0.0017665273,0.00017394382
99.0,10.271017294357154,2.2,-1.25,1.6666666666666667,0.545,0.496,-1.3333333333333333,0.0,0.9993284,0.98350793,0.010524731,0.029182192
101.0,5.094306597801621,1.2,0.0,0.3333333333333333,0.412,0.309,-0.0843881856540085,0.0,0.9999857,0.5542896,0.024027402,0.00019463923
101.0,5.566413717745622,-0.4,0.5,0.0,0.556,0.396,0.050632911392405014,0.0,0.99938345,0.4726628,0.00022625942,0.00014720068
101.0,5.3445119295193955,-1.2,0.0,-0.3333333333333333,0.4,0.103,0.5063291139240506,0.0,0.8714125,0.0032825002,0.00025125622,0.00031919696
99.0,6.838590648227186,0.4,0.0,0.3333333333333333,0.385,0.301,-0.05907172995780605,25.42857142857145,0.9987042,0.9715738,0.00029997714,0.0005051282
101.0,4.8819443088727965,0.6,-0.25,0.3333333333333333,0.429,0.247,0.03375527426160341,9.428571428571434,0.9993255,0.9609622,0.4475585,0.0004365263
101.0,4.235688143315423,-0.2,0.75,0.3333333333333333,0.6,0.581,-0.679324894514768,0.0,0.99234575,0.028349545,0.00019018799,0.000118107746
99.0,6.969776128021477,0.0,0.0,-0.3333333333333333,0.636,0.524,0.22784810126582278,0.0,0.9982875,0.50492185,8.920167e-05,0.0002813539
101.0,5.331033681349066,-0.4,-0.5,1.0,0.556,0.554,-0.7215189873417722,0.0,0.9608814,0.0071103,0.00014807362,0.00018704044
96.0,3.824875876767046,-1.2,0.5,0.3333333333333333,0.6,0.516,-0.050632911392405104,5.428571428571432,0.025046214,0.02498329,0.0003184861,0.00034054118
101.0,4.067283976264404,0.0,0.5,0.6666666666666666,0.364,0.054,-0.6582278481012659,6.5714285714285765,0.9995338,0.49384165,0.0009848459,0.00046505028
99.0,6.187552351321613,0.4,0.5,0.3333333333333333,0.462,0.25,0.5063291139240504,2.0000000000000018,0.99657565,0.5285349,0.00094598153,0.00018461996
101.0,4.875202592835316,0.0,0.0,0.3333333333333333,0.545,0.456,-0.42194092827004215,0.0,0.98276216,0.48990592,0.012478075,0.00013873019
99.0,7.067709144976756,-0.2,-0.5,0.0,0.6,0.407,0.7890295358649789,0.0,0.98540175,0.48801014,0.00019269859,0.0003579962
99.0,5.754919477393713,0.4,0.0,0.3333333333333333,0.538,0.382,-0.6582278481012657,0.0,0.9999473,0.5205931,0.00016813532,0.00010415843
98.0,6.327029948833077,0.0,-0.25,0.3333333333333333,0.455,0.271,-0.08438818565400842,0.0,0.9999062,0.5124515,0.0002622957,0.00015515291
101.0,5.416941544597584,0.0,0.0,0.3333333333333333,0.545,0.491,-0.7172995780590715,0.0,0.9981006,0.044406712,0.00035024286,0.00010415843
101.0,6.874889551536202,-1.2,0.0,-0.3333333333333333,0.6,0.483,-0.03375527426160336,0.0,0.9937844,0.0036425155,0.00024286282,0.00026638163
99.0,4.909387765035723,1.0,0.5,0.0,0.5,0.387,-0.4810126582278482,0.42857142857142927,0.9766981,0.967465,0.0014960984,0.00022909488
101.0,5.362708872126205,0.0,0.0,-0.3333333333333333,0.636,0.593,0.3122362869198312,0.0,0.99980336,0.48174992,0.00011908346,0.00014720068
98.0,6.303198105403344,0.4,-0.5,1.6666666666666667,0.385,0.312,-1.0675105485232064,0.0,0.9997954,0.091848835,0.010417379,0.00047288975
98.0,5.469261997524104,-0.8,0.0,-0.3333333333333333,0.857,0.826,0.46413502109704635,0.0,0.050501823,0.01832092,4.5110148e-05,0.00014720068
99.0,5.53836168972424,-0.2,0.0,-0.3333333333333333,0.6,0.475,0.4852320675105485,0.0,0.99541014,0.011186902,4.5110148e-05,0.00016286767
99.0,8.354962929522689,0.4,0.0,0.3333333333333333,0.462,0.395,-0.18565400843881882,0.0,0.99902415,0.9603674,0.0018866474,0.0007555314
99.0,6.906989615914507,0.0,0.0,-0.3333333333333333,0.909,0.932,0.24472573839662445,0.0,0.8921109,0.0061340113,7.424702e-05,0.00026638163
99.0,5.805335479580356,-0.6,0.5,0.0,0.625,0.489,-0.15611814345991556,0.0,0.96996224,0.001674793,4.0625855e-05,0.00013060222
98.0,6.77764043009716,-0.2,0.0,-0.3333333333333333,0.8,0.759,0.5738396624472574,0.0,0.08630351,0.030696379,7.513956e-05,0.00028561446
101.0,5.737846955223618,-0.6,0.5,0.0,0.625,0.667,-0.24050632911392397,0.14285714285714307,0.09749203,0.012860799,0.00019590113,0.00015661487
98.0,5.612541626756272,-0.6,-1.5,0.6666666666666666,0.625,0.447,-0.6329113924050633,0.0,0.97989845,0.0015177259,0.00034350908,0.00011309641
101.0,5.218990825612188,-0.8,-0.5,0.0,0.714,0.723,0.08860759493670885,0.0,0.8824747,0.4614031,0.00060290855,0.00018665071
97.0,5.566860539820796,-0.6,-1.0,0.3333333333333333,0.5,0.373,-0.29957805907173,0.0,0.98932576,0.4649652,0.00022665114,0.00011394196
97.0,5.452303625149374,-0.6,0.75,-0.3333333333333333,0.5,0.314,0.35443037974683533,0.0,0.9786894,0.43250877,5.422313e-05,0.00013855242
101.0,5.808033144139908,-1.0,0.0,0.3333333333333333,0.5,0.412,-0.5021097046413503,7.285714285714291,0.09968257,0.009798983,0.0006105045,0.00020282349
99.0,10.964990476429634,1.0,0.75,0.3333333333333333,0.938,0.913,0.7257383966244726,0.0,0.98651993,0.021014666,0.0005113314,0.0005229963
101.0,5.395849811137783,0.0,-0.5,0.0,0.909,0.913,0.09282700421940931,0.0,0.37033424,0.06369343,0.00018304186,0.00015948174
101.0,6.238309090379909,0.0,0.75,1.0,0.455,0.29,-1.540084388185654,0.0,0.99988973,0.5177728,0.00067197136,0.0012932811
99.0,5.408098158433302,0.0,0.0,-0.3333333333333333,0.455,0.373,0.7552742616033754,0.0,0.9996313,0.48821023,4.7729533e-05,0.00016754595
98.0,6.641601085484088,-0.2,0.0,-0.3333333333333333,0.6,0.518,0.16033755274261602,0.0,0.97805256,0.9033277,7.3751864e-05,0.00026638163
99.0,5.744142513378274,0.8,0.25,0.6666666666666666,0.667,0.59,-0.12236286919831224,0.0,0.99916697,0.50823855,0.00014455036,0.0001622719
99.0,5.699676512378402,-0.2,0.5,-0.6666666666666666,0.8,0.724,1.3037974683544302,0.0,0.9299642,0.4417816,4.3160733e-05,0.00016286767
99.0,6.179012213956398,0.4,1.5,0.6666666666666666,0.462,0.275,-1.0084388185654007,7.428571428571434,0.9992094,0.5335727,0.0055899452,0.0002661369
99.0,5.115476770486416,0.2,0.0,0.6666666666666666,0.417,0.356,-0.30801687763713087,0.0,0.99988616,0.097519286,0.00072810915,0.0001427498
100.0,7.658361256754859,0.8,1.0,1.6666666666666667,0.4,0.31,-2.8101265822784818,0.0,0.99968195,0.9661336,0.00874607,0.015011945
101.0,5.459619886666986,1.2,0.0,0.3333333333333333,0.471,0.367,-0.7299578059071726,0.0,0.99997795,0.9732262,0.0075975046,0.00011095527
101.0,5.09058442612741,1.8,-0.25,0.3333333333333333,0.25,0.104,0.5443037974683544,0.0,0.9999062,0.99244225,0.94829726,0.008191658
101.0,5.585828680053141,0.4,1.0,1.6666666666666667,0.462,0.294,-2.3924050632911387,10.14285714285715,0.99834013,0.97195804,0.0021140666,0.0031315838
101.0,5.189146518271634,-0.4,0.0,-0.3333333333333333,0.667,0.704,1.2405063291139238,8.428571428571434,0.9752186,0.46086353,0.0005592323,0.00055024854
98.0,5.161368780610893,-0.8,0.0,-0.3333333333333333,0.857,0.8,0.2827004219409282,0.0,0.0663557,0.008010282,0.0001571787,0.0001661019
99.0,6.092807830393202,-0.2,-0.5,0.0,0.7,0.567,0.7594936708860759,0.0,0.056078207,0.033741374,0.00011546034,0.00018967295
101.0,5.259791254580434,-1.0,-0.5,0.0,0.5,0.364,0.29535864978902954,0.0,0.12418788,0.018264348,0.0010179187,0.00015890566
101.0,4.252594224377076,0.0,0.0,-0.3333333333333333,0.636,0.5,0.628691983122363,0.0,0.06453461,0.054966774,0.0002690441,0.0001817689
101.0,4.7666918652091725,0.2,0.25,1.3333333333333333,0.417,0.192,-1.7172995780590719,0.0,0.99892586,0.49134678,0.00022511728,0.00074819924
